	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
0	3.7	FSC 0.143 CUT-OFF	2018-05-30	30795892	doi:10.1016/j.molcel.2019.01.016	Krupp F, Spahn C	6gov	0.5MDa	singleParticle		7.5	ETHANE	75	4	FEI VITROBOT MARK II	FIELD EMISSION GUN	69.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.08612833	0.15245315	0.00035626657	0.0039406037
0	4.9	FSC 0.143 CUT-OFF	2018-05-30	30297805	doi:10.1038/s41467-018-06577-4	Hutchings J, Zanetti G	6gni	0.085332047MDa, 0.089294953MDa, 0.01879242MDa, 6.5409e-05MDa, 0.000522196MDa, 2.4305e-05MDa	subtomogramAveraging		6.8	ETHANE				FIELD EMISSION GUN	3.5	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	224	-10.097007	21.983170000000001	0.07848511	2.069389
0	20.0	FSC 0.143 CUT-OFF	2018-06-04			Van Putte W, Savvides S		0.150MDa	singleParticle		7.5	NONE				LAB6	2.0	BRIGHT FIELD	FLOOD BEAM	TVIPS TEMCAM-F416 (4k x 4k)	JEOL 1400	120		100	-0.015363826	0.05337277	0.0005494566	0.005350336
0	5.5	FSC 0.143 CUT-OFF	2018-06-06			Testi C, Montemiglio LC, Vallone B, Des Georges A, Boffi A, Mancia F, Baiocco P		0.675MDa	singleParticle	0.2	7.2	ETHANE	100	277		FIELD EMISSION GUN	40.0	OTHER	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.08968253	0.3575655	0.0021613939	0.023968812
0	4.4	FSC 0.143 CUT-OFF	2018-06-07	29886014	doi:10.1016/j.jmb.2018.06.006	Pellegrino S, Demeshkina N, Mancera-Martinez E, Melnikov S, Simonetti A, Myasnikov A, Yusupov M, Yusupova G, Hashem Y	6gq1	3.4MDa, 1.097493875MDa, 0.038951105MDa, 0.050682922MDa, 0.020929145MDa, 0.010347016MDa, 0.027217289MDa, 0.043719602MDa, 0.039027926MDa, 0.033633633MDa, 0.019869369MDa, 0.025240377MDa, 0.025814998MDa, 0.021605061MDa, 0.025279271MDa, 0.019266082MDa, 0.021885234MDa, 0.014976794MDa, 0.024351162MDa, 0.022028951MDa, 0.020458322MDa, 0.020478059MDa, 0.021631121MDa, 0.020478852MDa, 0.018148066MDa, 0.011263863MDa, 0.014362755MDa, 0.007384708MDa, 0.013771176MDa, 0.014134588MDa, 0.015437166MDa, 0.016630471MDa, 0.006560688MDa, 0.010558344MDa, 0.012649754MDa, 0.014478054MDa, 0.012045935MDa, 0.012608831MDa, 0.013811444MDa, 0.011020063MDa, 0.009746199MDa, 0.008714363MDa, 0.006227444MDa, 0.006032321MDa, 0.003354243MDa, 0.012115462MDa, 0.009981756MDa, 0.578820375MDa, 0.022811074MDa, 0.024312199MDa, 0.023212979MDa, 0.024702791MDa, 0.029338133MDa, 0.022908338MDa, 0.025581721MDa, 0.021000492MDa, 0.022406609MDa, 0.021210662MDa, 0.012757445MDa, 0.017378383MDa, 0.013327331MDa, 0.016928748MDa, 0.013446426MDa, 0.01415572MDa, 0.015659216MDa, 0.014268545MDa, 0.016940443MDa, 0.01581093MDa, 0.012190175MDa, 0.009758829MDa, 0.014518867MDa, 0.015942699MDa, 0.01523165MDa, 0.008001377MDa, 0.011022989MDa, 0.008762195MDa, 0.007116281MDa, 0.006335303MDa, 0.006779086MDa, 0.034710023MDa, 0.004148841MDa, 0.02451857MDa, 0.002449465MDa, 0.093318992MDa, 6.5409e-05MDa, 0.000494618MDa, 0.000521208MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	60.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.19706231	0.34672832	0.0033943194	0.017905395
0	3.9	FSC 0.143 CUT-OFF	2018-06-07	29886014	doi:10.1016/j.jmb.2018.06.006	Pellegrino S, Yusupov M, Yusupova G, Hashem Y	6gqb	3.4MDa, 1.097493875MDa, 0.038951105MDa, 0.050682922MDa, 0.020929145MDa, 0.010347016MDa, 0.027217289MDa, 0.043719602MDa, 0.039027926MDa, 0.033633633MDa, 0.019869369MDa, 0.025240377MDa, 0.025814998MDa, 0.021605061MDa, 0.025279271MDa, 0.019266082MDa, 0.021885234MDa, 0.014976794MDa, 0.024351162MDa, 0.022028951MDa, 0.020458322MDa, 0.020478059MDa, 0.021631121MDa, 0.020478852MDa, 0.018148066MDa, 0.011263863MDa, 0.014362755MDa, 0.007485812MDa, 0.013771176MDa, 0.014134588MDa, 0.015437166MDa, 0.016630471MDa, 0.006560688MDa, 0.010558344MDa, 0.012649754MDa, 0.014478054MDa, 0.012045935MDa, 0.012608831MDa, 0.013811444MDa, 0.011020063MDa, 0.009746199MDa, 0.008714363MDa, 0.006227444MDa, 0.006032321MDa, 0.003354243MDa, 0.012115462MDa, 0.009981756MDa, 0.578820375MDa, 0.022811074MDa, 0.024312199MDa, 0.023212979MDa, 0.024702791MDa, 0.029338133MDa, 0.022908338MDa, 0.025581721MDa, 0.021000492MDa, 0.022406609MDa, 0.021210662MDa, 0.012757445MDa, 0.017378383MDa, 0.013327331MDa, 0.016928748MDa, 0.013446426MDa, 0.01415572MDa, 0.015659216MDa, 0.014268545MDa, 0.016940443MDa, 0.01581093MDa, 0.012190175MDa, 0.009758829MDa, 0.014518867MDa, 0.015942699MDa, 0.01523165MDa, 0.008001377MDa, 0.011022989MDa, 0.008762195MDa, 0.007116281MDa, 0.006335303MDa, 0.006779086MDa, 0.034710023MDa, 0.004148841MDa, 0.02451857MDa, 0.002143299MDa, 0.022974033MDa, 0.093318992MDa, 6.5409e-05MDa, 0.000494618MDa, 0.000443201MDa, 0.000102975MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	60.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.19289735	0.3583341	0.0029577364	0.017709944
0	4.0	FSC 0.143 CUT-OFF	2018-06-08	29886014	doi:10.1016/j.jmb.2018.06.006	Pellegrino S, Yusupov M, Yusupova G, Hashem Y	6gqv	1.097493875MDa, 0.038951105MDa, 0.050682922MDa, 0.020929145MDa, 0.010347016MDa, 0.027217289MDa, 0.043719602MDa, 0.039027926MDa, 0.033633633MDa, 0.019869369MDa, 0.025240377MDa, 0.025814998MDa, 0.021605061MDa, 0.025279271MDa, 0.019266082MDa, 0.021885234MDa, 0.014976794MDa, 0.024351162MDa, 0.022028951MDa, 0.020458322MDa, 0.020478059MDa, 0.021631121MDa, 0.020478852MDa, 0.018148066MDa, 0.011263863MDa, 0.014362755MDa, 0.00727155MDa, 0.013771176MDa, 0.014134588MDa, 0.015437166MDa, 0.016630471MDa, 0.006560688MDa, 0.010558344MDa, 0.012649754MDa, 0.014478054MDa, 0.012045935MDa, 0.012608831MDa, 0.013811444MDa, 0.011020063MDa, 0.009746199MDa, 0.008714363MDa, 0.006227444MDa, 0.006032321MDa, 0.003354243MDa, 0.012115462MDa, 0.009981756MDa, 0.578820375MDa, 0.022811074MDa, 0.024312199MDa, 0.023212979MDa, 0.024702791MDa, 0.029338133MDa, 0.022908338MDa, 0.025581721MDa, 0.021000492MDa, 0.022406609MDa, 0.021210662MDa, 0.012757445MDa, 0.017378383MDa, 0.013327331MDa, 0.016928748MDa, 0.013446426MDa, 0.01415572MDa, 0.015659216MDa, 0.014268545MDa, 0.016940443MDa, 0.01581093MDa, 0.012190175MDa, 0.009758829MDa, 0.014518867MDa, 0.015942699MDa, 0.01523165MDa, 0.008001377MDa, 0.011022989MDa, 0.008762195MDa, 0.007116281MDa, 0.006335303MDa, 0.006779086MDa, 0.034710023MDa, 0.004148841MDa, 0.09296157MDa, 0.02451857MDa, 0.002143299MDa, 0.022974033MDa, 6.5409e-05MDa, 0.000521208MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	60.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.17917158	0.30626112	0.0029618193	0.016417773
0	14.9	FSC 0.5 CUT-OFF	2018-06-13			Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA			singleParticle	1.2	7.2	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	36.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	I	384	-0.31705016	1.104037	0.0006336519	0.042282388
0	4.2	FSC 0.143 CUT-OFF	2018-06-13	30021170	doi:10.1016/j.celrep.2018.06.068	Zhang WJ, Lukoynova N, Vaughan CK	6gsa	0.286MDa, 0.068454125MDa, 0.022558451MDa, 0.060899961MDa, 0.066159578MDa	singleParticle	0.15	8.	ETHANE	100	277	FEI VITROBOT MARK I	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.02745911	0.09228461	0.00013709656	0.0042895144
0	4.4	FSC 0.143 CUT-OFF	2018-06-13	30021170	doi:10.1016/j.celrep.2018.06.068	Zhang WJ, Lukoynova N		0.286MDa	singleParticle	0.15	8.0	ETHANE	100	277	FEI VITROBOT MARK I	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	256	-0.034055203	0.092103794	0.0005317477	0.0039967815
0	10.3	FSC 0.143 CUT-OFF	2018-06-14			Mitterer V, Shayan R, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Ferreira-Cerca S, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	95	293	LEICA EM GP	FIELD EMISSION GUN	6.51	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.009523275	0.049226448	0.00059701846	0.004293698
0	3.0	FSC 0.143 CUT-OFF	2018-06-14	30626974	doi:10.1038/s41586-018-0852-1	Conley MJ, Bhella D	6gsh	0.073346664MDa, 3.9098e-05MDa	singleParticle	1	7.2	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	63.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	I	512	-0.25493634	0.45862737	0.0027425927	0.027666343
0	4.3	FSC 0.143 CUT-OFF	2018-06-14	29886014	doi:10.1016/j.jmb.2018.06.006	Pellegrino S, Yusupov M, Yusupova G, Hashem Y		3.4MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	60.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.16047029	0.308272	0.0010391705	0.010803084
0	3.75	FSC 0.143 CUT-OFF	2018-06-14	30626974	doi:10.1038/s41586-018-0852-1	Conley MJ, Bhella D	6gsi	0.073346664MDa, 0.02218065MDa, 0.012209838MDa, 3.9098e-05MDa	singleParticle	1	7.2	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	63.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	600	-0.11780139	0.21274377	0.00095921505	0.013303866
0	5.15	FSC 0.143 CUT-OFF	2018-06-14			Llacer JL, Hussain T, Gordiyenko Y, Ramakrishnan V	6gsm	1.8MDa, 0.024799072MDa, 0.579239625MDa, 0.023140398MDa, 0.00091962MDa, 0.026404725MDa, 0.023162922MDa, 0.024830895MDa, 0.029486312MDa, 0.022912369MDa, 0.025810977MDa, 0.02103357MDa, 0.022511531MDa, 0.020882344MDa, 0.011423085MDa, 0.017712734MDa, 0.012710457MDa, 0.016858678MDa, 0.013458439MDa, 0.013448831MDa, 0.015656257MDa, 0.014200373MDa, 0.016953404MDa, 0.015747814MDa, 0.012032146MDa, 0.009797949MDa, 0.014513846MDa, 0.015916701MDa, 0.015063354MDa, 0.007939246MDa, 0.011166179MDa, 0.008753168MDa, 0.006972152MDa, 0.006322149MDa, 0.006608788MDa, 0.007958424MDa, 0.035612676MDa, 0.003354243MDa, 0.010953535MDa, 0.030221979MDa, 0.047230148MDa, 0.01645809MDa, 0.010919531MDa, 0.062822781MDa, 0.076000133MDa, 0.080515859MDa, 0.038229754MDa, 0.005576158MDa, 0.000149211MDa, 2.4305e-05MDa, 6.5409e-05MDa, 0.000521208MDa	singleParticle	0.15	6.5	ETHANE	100	277	FEI VITROBOT MARK I	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	300	-0.11824102	0.24851649	0.00020422891	0.017586468
0	5.75	FSC 0.143 CUT-OFF	2018-06-14			Suppressed X, Suppressed X, Suppressed X	6gsn	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle	0.18	6.5	ETHANE	100	277	FEI VITROBOT MARK I	FIELD EMISSION GUN	32.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	300	-0.11900209	0.2749232	0.0003729743	0.018097945
0	6.6	FSC 0.143 CUT-OFF	2018-06-16			Mitterer V, Shayan R, Ferreira-Cerca S, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	95	293	LEICA EM GP	FIELD EMISSION GUN	6.51	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.012590837	0.061144948	0.00037425346	0.003926711
0	6.1	FSC 0.143 CUT-OFF	2018-06-16			Mitterer V, Shayan R, Ferreira-Cerca S, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	95	293	LEICA EM GP	FIELD EMISSION GUN	6.51	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.010079662	0.058894888	0.0004658943	0.0037903513
0	3.91	FSC 0.143 CUT-OFF	2018-06-18	30503205	doi:10.1016/j.cell.2018.10.045	Mesa P, Montoya G	6gtc	0.155639828MDa, 0.013749146MDa, 0.016898826MDa, 0.016992936MDa	singleParticle		7.0	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	SPOT SCAN	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.22581865	0.3176846	0.00019285912	0.008775672
0	4.24	FSC 0.143 CUT-OFF	2018-06-18	30503205	doi:10.1016/j.cell.2018.10.045	Montoya G, Mesa P	6gtd	0.155639828MDa, 0.013749146MDa, 0.016898826MDa, 0.016992936MDa	singleParticle		7.0	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	40.0	BRIGHT FIELD	SPOT SCAN	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.09460564	0.18113866	0.00014667785	0.0054226513
0	4.07	FSC 0.143 CUT-OFF	2018-06-18	30503205	doi:10.1016/j.cell.2018.10.045	Montoya G, Mesa P, Stella S	6gte	0.155639828MDa, 0.013749146MDa, 0.016898826MDa, 0.016992936MDa	singleParticle		6.0	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	40.0	BRIGHT FIELD	SPOT SCAN	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.17167969	0.27322674	0.00032881694	0.007262596
0	3.63	FSC 0.143 CUT-OFF	2018-06-18	30503205	doi:10.1016/j.cell.2018.10.045	Montoya G, Mesa P, Stella S	6gtf	0.155639828MDa, 0.013749146MDa, 0.016898826MDa, 0.016992936MDa	singleParticle		6.0	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	40.0	BRIGHT FIELD	SPOT SCAN	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.117560215	0.1919815	0.00027613514	0.0055167936
0	3.27	FSC 0.143 CUT-OFF	2018-06-18	30503205	doi:10.1016/j.cell.2018.10.045	Mesa P, Montoya G, Stella S	6gtg	0.155639828MDa, 0.013749146MDa, 0.016898826MDa, 0.016992936MDa, 2.4305e-05MDa, 1.8015e-05MDa	singleParticle		6.0	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	SPOT SCAN	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	240	-0.3589212	0.50456303	0.000094344214	0.012955901
0	6.8	FSC 0.143 CUT-OFF	2018-06-18			Mitterer V, Shayan R, Ferreira-Cerca S, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	90	293	LEICA EM GP	FIELD EMISSION GUN	2.275	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	360	-0.010437984	0.07011615	0.00046177805	0.0039006365
0	6.6	FSC 0.143 CUT-OFF	2018-06-18			Mitterer V, Shayan R, Ferreira-Cerca S, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	90	293	LEICA EM GP	FIELD EMISSION GUN	2.275	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	360	-0.012680445	0.07712485	0.00046947	0.004399702
0	10.6	FSC 0.143 CUT-OFF	2018-06-18			Mitterer V, Shayan R, Ferreira-Cerca S, Murat G, Enne T, Rinaldi D, Weigl S, Gleizes PE, Omanic H, Kressler D, Plisson-Chastang C, Pertschy B		1.2MDa	singleParticle	0.03	7.4	ETHANE	90	293	LEICA EM GP	FIELD EMISSION GUN	2.275	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	360	-0.010182751	0.05349664	0.00050076685	0.0035228692
0	2.8	FSC 0.143 CUT-OFF	2018-06-20	30463974	doi:10.1128/JVI.01597-18	Domanska A, Flatt JW, Jukonen JJJ, Geraets JA, Butcher SJ	6gv4	7.7MDa, 0.002505489MDa, 0.031770135MDa, 0.025913127MDa, 0.028757551MDa, 0.013128613MDa, 0.012339752MDa	singleParticle	0.1	7.5	ETHANE		295	HOMEMADE PLUNGER	FIELD EMISSION GUN	48.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	I	480	-0.19998817	0.41895282	0.0015927622	0.024973061
0	8.0	FSC 0.143 CUT-OFF	2018-06-20			Zheng W, Egelman E, Bardiaux B, Luna-Rico A, Izadi-Pruneyre N, Francetic O	6gv9	0.014883821MDa	helical		7.4	ETHANE	95	297	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.4	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300		192	-0.18283634	0.584637	0.013271507	0.06553787
0	3.9	FSC 0.143 CUT-OFF	2018-06-20			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6gve	1e-06MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	singleParticle		7.9	ETHANE	85	283	FEI VITROBOT MARK IV	FIELD EMISSION GUN	44.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	D2	350	-0.05832876	0.10644161	0.000047835554	0.0029743344
0	18.2	FSC 0.143 CUT-OFF	2018-06-22			Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA			singleParticle	1.2	7.2	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	36.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C2	300	-0.13059273	0.22191527	0.0003612419	0.014882686
0	8.9	FSC 0.143 CUT-OFF	2018-06-22			Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA			singleParticle	1.2	7.2	ETHANE			FEI VITROBOT MARK III	FIELD EMISSION GUN	36.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C2	300	-0.06191935	0.14325483	0.00035233182	0.010948072
0	18.0	FSC 0.143 CUT-OFF	2018-06-22			Martinez-Sanchez A, Lucic V			subtomogramAveraging	2.0	7.6	OTHER	70		FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	120	-1.5920615	1.9050354	0.006569184	0.13416108
0	21.0	FSC 0.143 CUT-OFF	2018-06-23			Martinez-Sanchez A, Lucic V			subtomogramAveraging	2.0	7.6	OTHER	70		FEI VITROBOT MARK IV	FIELD EMISSION GUN	30.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	120	-1.4439994	1.6727456	0.0059724436	0.11577764
0	3.8	FSC 0.143 CUT-OFF	2018-06-25	30076302	doi:10.1038/s41467-018-05465-1	Graf M, Huter P, Maracci C, Peterek M, Rodnina MV, Wilson DN	6gwt	0.94132125MDa, 0.038813133MDa, 0.029663244MDa, 0.022277535MDa, 0.022121566MDa, 0.020073234MDa, 0.018801598MDa, 0.01578902MDa, 0.014763165MDa, 0.016050606MDa, 0.01345191MDa, 0.014877273MDa, 0.015312269MDa, 0.013721938MDa, 0.012663471MDa, 0.013028082MDa, 0.013396828MDa, 0.011586374MDa, 0.012253359MDa, 0.010546472MDa, 0.011078874MDa, 0.010713465MDa, 0.008174394MDa, 0.008896354MDa, 0.007286464MDa, 0.006423625MDa, 0.006332249MDa, 0.005814842MDa, 0.005397463MDa, 0.007181835MDa, 0.00437739MDa, 0.014112345MDa, 0.002229403MDa, 0.498725406MDa, 0.024253943MDa, 0.023078785MDa, 0.023383002MDa, 0.016532088MDa, 0.011669371MDa, 0.016861523MDa, 0.014015361MDa, 0.014554882MDa, 0.011196988MDa, 0.012388068MDa, 0.013636961MDa, 0.012625753MDa, 0.011546442MDa, 0.010159621MDa, 0.009207572MDa, 0.009263946MDa, 0.007606768MDa, 0.009057626MDa, 0.00950619MDa, 0.007763073MDa, 0.027580852MDa, 0.059152379MDa, 0.024802785MDa, 0.001699052MDa, 0.000521208MDa	singleParticle		7.4	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	45.9	BRIGHT FIELD	SPOT SCAN	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300	C1	360	-0.05411686	0.1297437	0.00032771195	0.009276941
0	3.2	FSC 0.143 CUT-OFF	2018-06-26	30158706	doi:10.1038/s41586-018-0454-y	Falcon B, Zhang W, Murzin AG, Murshudov G, Garringer HJ, Vidal R, Crowther RA, Ghetti B, Scheres SHW, Goedert M	6gx5	0.010135665MDa	helical	0.5	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.06	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		270	-0.066882834	0.17804243	0.000031686854	0.0016635783
0	8.0	FSC 0.143 CUT-OFF	2018-06-26	30158706	doi:10.1038/s41586-018-0454-y	Falcon B, Zhang W, Murzin AG, Murshudov G, Garringer HJ, Vidal R, Crowther RA, Ghetti B, Scheres SHW, Goedert M			helical	0.5	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	1.06	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		180	-0.1330608	0.51759523	-0.0033756108	0.033847462
0	4.5	FSC 0.143 CUT-OFF	2018-06-27			Wilson DN, Abdelshahid M	6gxi	0.500263219MDa, 0.025730895MDa, 0.023488898MDa, 0.022743074MDa, 0.01751943MDa, 0.011140548MDa, 0.017530369MDa, 0.014770229MDa, 0.014335504MDa, 0.011687661MDa, 0.012476212MDa, 0.015117538MDa, 0.013557708MDa, 0.007132607MDa, 0.010466028MDa, 0.010022637MDa, 0.010089784MDa, 0.008245746MDa, 0.009573989MDa, 0.009393906MDa, 0.006367546MDa, 0.007598849MDa, 0.006519599MDa, 0.007216244MDa, 0.006184386MDa, 0.005786696MDa, 0.005271332MDa, 0.007320752MDa, 0.004187226MDa, 0.947975188MDa, 0.03615752MDa, 0.03007475MDa, 0.022462973MDa, 0.022222676MDa, 0.020046371MDa, 0.019124855MDa, 0.013607533MDa, 0.014048276MDa, 0.01601761MDa, 0.013175288MDa, 0.015410694MDa, 0.015619512MDa, 0.013643609MDa, 0.012993829MDa, 0.013285655MDa, 0.013408813MDa, 0.011164886MDa, 0.012035066MDa, 0.010778622MDa, 0.010790657MDa, 0.008956143MDa, 0.039164523MDa, 0.024140334MDa, 0.024747746MDa, 0.024486523MDa	singleParticle		7.2	ETHANE				FIELD EMISSION GUN	2.4	BRIGHT FIELD	FLOOD BEAM	FEI FALCON II (4k x 4k)	FEI TITAN KRIOS	300		360	-0.3112882	0.46533	0.0002610036	0.01799019
